,indenização_count,revisão_count,tarifa_count,file,label
57304,0,40,9,../data/VAC0788614_1.txt,revisão
57305,3,0,0,../data/VAC0925475_1.txt,indenização
57306,1,0,0,../data/VAC0947197_1.txt,indenização
57307,0,0,0,../data/VAC0906768_1.txt,
57308,0,23,1,../data/VAC0426036_1.txt,revisão
57309,0,1,0,../data/VAC1017391_1.txt,revisão
57310,0,0,0,../data/VAC0933564_1.txt,
57311,2,0,4,../data/VAC0960453_1.txt,tarifa
57312,0,0,0,../data/VAC1062132_1.txt,
57313,0,39,21,../data/VAC0852298_1.txt,revisão
57314,10,68,47,../data/VAC0465176_1.txt,revisão
57315,5,0,0,../data/VAC0979353_1.txt,indenização
57316,0,1,0,../data/VAC1004912_1.txt,revisão
57317,3,12,5,../data/VAC0916885_1.txt,revisão
57318,0,0,3,../data/VAC1006281_1.txt,tarifa
57319,5,0,0,../data/VAC0987181_1.txt,indenização
57320,0,11,19,../data/VAC0918077_1.txt,tarifa
57321,0,0,0,../data/VAC0849467_1.txt,
57322,0,13,19,../data/VAC0947668_1.txt,tarifa
57323,4,0,0,../data/VAC0057737_1.txt,indenização
57324,1,19,3,../data/VAC0714904_1.txt,revisão
57325,0,0,0,../data/VAC0880302_1.txt,
57326,0,0,0,../data/VAC0727330_1.txt,
57327,0,43,9,../data/VAC0619336_1.txt,revisão
57328,1,4,0,../data/VAC0977829_1.txt,revisão
57329,0,0,0,../data/VAC0914314_1.txt,
57330,0,2,11,../data/VAC1038087_1.txt,tarifa
57331,1,17,13,../data/VAC0734598_1.txt,revisão
57332,6,20,7,../data/VAC0167979_1.txt,revisão
57333,8,0,0,../data/VAC0591593_2.txt,indenização
57334,0,0,0,../data/VAC0941431_1.txt,
57335,4,1,6,../data/VAC0907355_1.txt,tarifa
57336,1,1,2,../data/VAC0548360_1.txt,tarifa
57337,0,5,9,../data/VAC0967356_2.txt,tarifa
57338,2,10,22,../data/VAC1003923_1.txt,tarifa
57339,0,7,0,../data/VAC0553912_1.txt,revisão
57340,0,0,0,../data/VAC0799258_1.txt,
57341,0,7,4,../data/VAC0945698_1.txt,revisão
57342,4,5,17,../data/VAC0912720_1.txt,tarifa
57343,2,0,0,../data/VAC0946960_1.txt,indenização
57344,1,2,1,../data/VAC0914044_1.txt,revisão
57345,5,4,9,../data/VAC0864514_1.txt,tarifa
57346,1,8,32,../data/VAC0963604_1.txt,tarifa
57347,4,6,2,../data/VAC0772799_1.txt,revisão
57348,0,19,7,../data/VAC0376780_1.txt,revisão
57349,0,12,4,../data/VAC0399469_1.txt,revisão
57350,0,4,1,../data/VAC0661821_1.txt,revisão
57351,3,7,23,../data/VAC0753989_1.txt,tarifa
57352,9,82,22,../data/VAC0601954_1.txt,revisão
57353,8,0,0,../data/VAC0939165_2.txt,indenização
57354,0,0,0,../data/VAC0519822_1.txt,
57355,0,0,0,../data/VAC1048814_1.txt,
57356,0,0,0,../data/VAC0867341_1.txt,
57357,0,0,0,../data/VAC1056451_1.txt,
57358,0,5,5,../data/VAC0810429_1.txt,
57359,0,30,2,../data/VAC1042154_1.txt,revisão
57360,1,1,0,../data/VAC0985520_1.txt,
57361,0,1,0,../data/VAC1030619_1.txt,revisão
57362,0,18,2,../data/VAC0889767_1.txt,revisão
57363,0,1,0,../data/VAC0721654_1.txt,revisão
57364,6,0,0,../data/VAC0898025_1.txt,indenização
57365,0,16,12,../data/VAC0554318_1.txt,revisão
57366,2,1,1,../data/VAC0929397_1.txt,indenização
57367,1,4,0,../data/VAC0946912_1.txt,revisão
57368,0,45,5,../data/VAC0852451_1.txt,revisão
57369,0,14,22,../data/VAC0942667_1.txt,tarifa
57370,2,0,0,../data/VAC0640787_1.txt,indenização
57371,0,37,12,../data/VAC0938086_1.txt,revisão
57372,0,0,0,../data/VAC0912362_1.txt,
57373,0,1,0,../data/VAC0945233_1.txt,revisão
57374,12,0,0,../data/VAC0360141_1.txt,indenização
57375,30,0,0,../data/VAC0749231_1.txt,indenização
57376,0,16,34,../data/VAC0959313_1.txt,tarifa
57377,16,10,11,../data/VAC0978407_1.txt,indenização
57378,0,0,0,../data/VAC0971248_3.txt,
57379,2,0,0,../data/VAC0959322_1.txt,indenização
57380,0,13,30,../data/VAC0961291_1.txt,tarifa
57381,5,6,15,../data/VAC0791534_1.txt,tarifa
57382,0,0,0,../data/VAC0883240_2.txt,
57383,1,1,0,../data/VAC0925428_1.txt,
57384,0,22,1,../data/VAC0621890_1.txt,revisão
57385,1,8,6,../data/VAC0483868_1.txt,revisão
57386,0,27,1,../data/VAC0921319_1.txt,revisão
57387,6,0,2,../data/VAC0440106_1.txt,indenização
57388,16,2,0,../data/VAC0860382_1.txt,indenização
57389,3,0,0,../data/VAC0684448_1.txt,indenização
57390,0,0,0,../data/VAC0994063_1.txt,
57391,0,3,0,../data/VAC0989651_1.txt,revisão
57392,0,0,0,../data/VAC0930276_2.txt,
57393,0,30,7,../data/VAC0859535_1.txt,revisão
57394,0,0,0,../data/VAC0947286_1.txt,
57395,0,0,0,../data/VAC0843035_1.txt,
57396,0,3,6,../data/VAC0841558_1.txt,tarifa
57397,8,0,0,../data/VAC0823301_2.txt,indenização
57398,11,0,0,../data/VAC0845378_1.txt,indenização
57399,14,1,0,../data/VAC0858835_1.txt,indenização
57400,0,0,0,../data/VAC0810118_1.txt,
57401,0,16,0,../data/VAC0649426_1.txt,revisão
57402,3,0,1,../data/VAC0921562_1.txt,indenização
57403,0,2,16,../data/VAC0590359_1.txt,tarifa
57404,0,0,0,../data/VAC0885467_1.txt,
57405,0,24,7,../data/VAC0858701_1.txt,revisão
57406,0,0,0,../data/VAC0967676_1.txt,
57407,0,0,0,../data/VAC0838725_1.txt,
57408,0,13,0,../data/VAC0754196_1.txt,revisão
57409,17,0,0,../data/VAC0924646_1.txt,indenização
57410,0,0,0,../data/VAC0909509_1.txt,
57411,0,0,0,../data/VAC0961957_1.txt,
57412,4,0,1,../data/VAC0920438_1.txt,indenização
57413,0,0,0,../data/VAC0968708_1.txt,
57414,2,25,1,../data/VAC0449647_1.txt,revisão
57415,0,8,25,../data/VAC0880174_1.txt,tarifa
57416,0,0,1,../data/VAC0915097_1.txt,tarifa
57417,0,5,29,../data/VAC0900795_1.txt,tarifa
57418,0,22,1,../data/VAC0879789_1.txt,revisão
57419,15,1,0,../data/VAC1075236_1.txt,indenização
57420,0,4,0,../data/VAC1042515_1.txt,revisão
57421,0,13,1,../data/VAC0489746_1.txt,revisão
57422,0,0,0,../data/VAC0831108_1.txt,
57423,0,5,22,../data/VAC1019582_1.txt,tarifa
57424,1,0,0,../data/VAC0957220_2.txt,indenização
57425,2,4,1,../data/VAC0917784_1.txt,revisão
57426,1,3,13,../data/VAC0671672_1.txt,tarifa
57427,0,30,14,../data/VAC0104556_1.txt,revisão
57428,4,0,0,../data/VAC0864811_1.txt,indenização
57429,0,13,8,../data/VAC0990703_1.txt,revisão
57430,13,0,3,../data/VAC0820013_1.txt,indenização
57431,0,0,0,../data/VAC0897203_1.txt,
57432,0,2,0,../data/VAC0914096_1.txt,revisão
57433,0,19,3,../data/VAC0184365_1.txt,revisão
57434,0,0,0,../data/VAC0921780_1.txt,
57435,0,65,11,../data/VAC0078953_1.txt,revisão
57436,4,1,1,../data/VAC1072676_1.txt,indenização
57437,1,4,7,../data/VAC1023040_1.txt,tarifa
57438,2,3,1,../data/VAC0901456_1.txt,revisão
57439,0,30,12,../data/VAC0866794_1.txt,revisão
57440,0,0,0,../data/VAC1067027_1.txt,
57441,4,1,2,../data/VAC0080747_1.txt,indenização
57442,0,13,4,../data/VAC0304564_1.txt,revisão
57443,9,0,0,../data/VAC0345015_1.txt,indenização
57444,4,0,0,../data/VAC0812696_1.txt,indenização
57445,2,0,0,../data/VAC0943363_1.txt,indenização
57446,0,15,1,../data/VAC0941271_1.txt,revisão
57447,0,0,1,../data/VAC0930280_1.txt,tarifa
57448,0,43,11,../data/VAC0763334_1.txt,revisão
57449,0,0,0,../data/VAC0896751_1.txt,
57450,1,11,36,../data/VAC0599594_1.txt,tarifa
57451,0,3,0,../data/VAC0938674_1.txt,revisão
57452,0,35,6,../data/VAC0913933_1.txt,revisão
57453,0,1,0,../data/VAC0905456_1.txt,revisão
57454,2,0,0,../data/VAC1014948_2.txt,indenização
57455,1,0,0,../data/VAC0933157_1.txt,indenização
57456,0,5,28,../data/VAC1020436_1.txt,tarifa
57457,0,3,9,../data/VAC0891713_1.txt,tarifa
57458,0,0,0,../data/VAC0467159_1.txt,
57459,0,6,1,../data/VAC0931597_1.txt,revisão
57460,4,0,0,../data/VAC0686838_1.txt,indenização
57461,0,15,1,../data/VAC0775401_1.txt,revisão
57462,0,0,0,../data/VAC0305153_1.txt,
57463,0,6,12,../data/VAC0963493_1.txt,tarifa
57464,0,9,1,../data/VAC0111018_1.txt,revisão
57465,0,8,3,../data/VAC0977245_1.txt,revisão
57466,0,14,8,../data/VAC0793062_1.txt,revisão
57467,3,0,0,../data/VAC0333640_1.txt,indenização
57468,13,0,0,../data/VAC0808677_1.txt,indenização
57469,3,0,0,../data/VAC0716333_1.txt,indenização
57470,0,1,0,../data/VAC1028905_1.txt,revisão
57471,2,0,0,../data/VAC0912624_1.txt,indenização
57472,0,0,0,../data/VAC0902145_1.txt,
57473,0,4,8,../data/VAC0711569_1.txt,tarifa
57474,19,0,0,../data/VAC1062944_1.txt,indenização
57475,8,13,26,../data/VAC0999287_1.txt,tarifa
57476,4,0,0,../data/VAC1023776_1.txt,indenização
57477,0,17,1,../data/VAC0242096_1.txt,revisão
57478,1,31,4,../data/VAC0206007_1.txt,revisão
57479,0,52,0,../data/VAC0986072_1.txt,revisão
57480,0,2,2,../data/VAC0876408_1.txt,
57481,0,17,40,../data/VAC0968225_1.txt,tarifa
57482,0,2,7,../data/VAC0910844_1.txt,tarifa
57483,0,15,19,../data/VAC0935822_1.txt,tarifa
57484,3,14,8,../data/VAC0921614_1.txt,revisão
57485,5,0,0,../data/VAC0200769_1.txt,indenização
57486,0,0,0,../data/VAC0199722_1.txt,
57487,0,26,13,../data/VAC0747196_1.txt,revisão
57488,0,0,0,../data/VAC0823738_1.txt,
57489,0,6,21,../data/VAC0975294_1.txt,tarifa
57490,0,0,0,../data/VAC0926645_1.txt,
57491,0,0,0,../data/VAC0838897_1.txt,
57492,0,0,0,../data/VAC0974621_1.txt,
57493,0,25,6,../data/VAC0750047_1.txt,revisão
57494,0,4,12,../data/VAC0975234_1.txt,tarifa
57495,1,4,11,../data/VAC0483434_1.txt,tarifa
57496,0,64,4,../data/VAC0950302_1.txt,revisão
57497,0,0,0,../data/VAC0670161_1.txt,
57498,2,29,8,../data/VAC0940682_1.txt,revisão
57499,0,19,21,../data/VAC0811396_2.txt,tarifa
57500,0,0,0,../data/VAC0933813_1.txt,
57501,0,37,5,../data/VAC0469922_1.txt,revisão
57502,0,9,13,../data/VAC0960662_1.txt,tarifa
57503,0,0,0,../data/VAC1016533_1.txt,
57504,0,0,2,../data/VAC0941227_1.txt,tarifa
57505,26,0,0,../data/VAC0547460_1.txt,indenização
57506,0,2,0,../data/VAC0866407_1.txt,revisão
57507,1,63,21,../data/VAC0680129_1.txt,revisão
57508,0,0,4,../data/VAC0959828_1.txt,tarifa
57509,0,29,1,../data/VAC0820337_1.txt,revisão
57510,8,2,0,../data/VAC0926779_2.txt,indenização
57511,2,11,2,../data/VAC0791738_1.txt,revisão
57512,7,0,0,../data/VAC0896386_1.txt,indenização
57513,8,0,0,../data/VAC0945504_1.txt,indenização
57514,0,34,13,../data/VAC0603805_1.txt,revisão
57515,11,1,0,../data/VAC0464411_1.txt,indenização
57516,0,4,0,../data/VAC0946087_1.txt,revisão
57517,0,1,1,../data/VAC0843979_1.txt,
57518,0,28,1,../data/VAC0479963_1.txt,revisão
57519,0,7,22,../data/VAC1034451_1.txt,tarifa
57520,0,0,0,../data/VAC0834347_1.txt,
57521,13,1,0,../data/VAC0886668_1.txt,indenização
57522,0,11,0,../data/VAC0841446_1.txt,revisão
57523,15,0,0,../data/VAC0135236_1.txt,indenização
57524,2,0,0,../data/VAC1035225_1.txt,indenização
57525,0,0,0,../data/VAC0717992_1.txt,
57526,3,0,0,../data/VAC0937597_1.txt,indenização
57527,27,0,4,../data/VAC1004740_1.txt,indenização
57528,0,0,0,../data/VAC0469263_1.txt,
57529,0,16,9,../data/VAC0881061_1.txt,revisão
57530,0,0,0,../data/VAC0795952_1.txt,
57531,0,2,8,../data/VAC0932809_1.txt,tarifa
57532,3,1,1,../data/VAC0451316_1.txt,indenização
57533,0,5,2,../data/VAC1043963_2.txt,revisão
57534,0,20,0,../data/VAC0918936_1.txt,revisão
57535,0,16,20,../data/VAC0947149_1.txt,tarifa
57536,0,50,22,../data/VAC0954517_1.txt,revisão
57537,0,9,21,../data/VAC0917013_1.txt,tarifa
57538,1,0,0,../data/VAC1027708_1.txt,indenização
57539,8,0,0,../data/VAC0539742_1.txt,indenização
57540,0,2,7,../data/VAC1008405_1.txt,tarifa
57541,0,1,16,../data/VAC0925045_1.txt,tarifa
57542,0,0,0,../data/VAC0925900_1.txt,
57543,0,12,9,../data/VAC0873177_1.txt,revisão
57544,0,16,7,../data/VAC0498917_1.txt,revisão
57545,0,1,0,../data/VAC1097406_1.txt,revisão
57546,4,0,2,../data/VAC1003600_3.txt,indenização
57547,0,38,4,../data/VAC0770264_1.txt,revisão
57548,10,1,2,../data/VAC1033568_1.txt,indenização
57549,1,16,13,../data/VAC0991981_1.txt,revisão
57550,0,13,20,../data/VAC1006627_1.txt,tarifa
57551,0,0,0,../data/VAC0936391_1.txt,
57552,0,16,4,../data/VAC0454212_1.txt,revisão
57553,0,0,0,../data/VAC0871065_2.txt,
57554,0,0,0,../data/VAC0859682_2.txt,
57555,0,0,0,../data/VAC0148266_2.txt,
57556,7,0,0,../data/VAC0836165_1.txt,indenização
57557,0,9,12,../data/VAC0950558_1.txt,tarifa
57558,0,2,11,../data/VAC0883780_1.txt,tarifa
57559,0,8,3,../data/VAC0983097_1.txt,revisão
57560,0,2,0,../data/VAC1059358_1.txt,revisão
57561,0,0,0,../data/VAC0852910_1.txt,
57562,3,6,20,../data/VAC0444984_1.txt,tarifa
57563,0,13,14,../data/VAC0868810_1.txt,tarifa
57564,0,3,11,../data/VAC0917422_1.txt,tarifa
57565,0,6,1,../data/VAC0956633_1.txt,revisão
57566,0,47,4,../data/VAC0080814_1.txt,revisão
57567,0,3,5,../data/VAC0940816_1.txt,tarifa
57568,0,19,22,../data/VAC0855812_1.txt,tarifa
57569,0,36,19,../data/VAC0495525_1.txt,revisão
57570,0,0,0,../data/VAC0623946_1.txt,
57571,0,0,0,../data/VAC0927451_1.txt,
57572,0,0,0,../data/VAC1035109_1.txt,
57573,0,28,29,../data/VAC0827122_1.txt,tarifa
57574,1,0,0,../data/VAC1014909_1.txt,indenização
57575,1,0,0,../data/VAC1017158_1.txt,indenização
57576,0,0,0,../data/VAC0896175_1.txt,
57577,0,0,0,../data/VAC1013142_1.txt,
57578,5,2,0,../data/VAC0335592_1.txt,indenização
57579,0,7,0,../data/VAC0887260_1.txt,revisão
57580,0,3,0,../data/VAC0248379_1.txt,revisão
57581,0,37,7,../data/VAC0553840_1.txt,revisão
57582,0,9,0,../data/VAC0844361_1.txt,revisão
57583,0,1,0,../data/VAC0827724_1.txt,revisão
57584,4,0,1,../data/VAC0926403_1.txt,indenização
57585,0,15,13,../data/VAC0643278_1.txt,revisão
57586,0,27,12,../data/VAC0472119_1.txt,revisão
57587,2,2,0,../data/VAC0945571_1.txt,
57588,7,8,16,../data/VAC0959767_1.txt,tarifa
57589,0,0,0,../data/VAC0527284_1.txt,
57590,1,0,0,../data/VAC0870509_1.txt,indenização
57591,0,4,14,../data/VAC0991288_1.txt,tarifa
57592,0,9,16,../data/VAC1034445_1.txt,tarifa
57593,0,15,1,../data/VAC0848826_1.txt,revisão
57594,0,5,23,../data/VAC1037297_1.txt,tarifa
57595,0,0,0,../data/VAC0664352_1.txt,
57596,9,2,0,../data/VAC1002990_1.txt,indenização
57597,0,12,29,../data/VAC0925745_1.txt,tarifa
57598,3,0,0,../data/VAC0929764_1.txt,indenização
57599,0,30,10,../data/VAC0910366_1.txt,revisão
57600,0,0,0,../data/VAC0694939_1.txt,
57601,0,3,0,../data/VAC0734047_1.txt,revisão
57602,2,0,0,../data/VAC0847759_1.txt,indenização
57603,1,3,0,../data/VAC1081597_1.txt,revisão
57604,0,5,2,../data/VAC0513852_1.txt,revisão
57605,0,0,0,../data/VAC1026337_1.txt,
57606,0,13,0,../data/VAC0572598_1.txt,revisão
57607,0,0,0,../data/VAC0816696_1.txt,
57608,0,24,5,../data/VAC0845314_1.txt,revisão
57609,0,0,0,../data/VAC0903888_1.txt,
57610,10,8,12,../data/VAC0906501_1.txt,tarifa
57611,0,0,0,../data/VAC0890370_1.txt,
57612,0,0,0,../data/VAC0179337_1.txt,
57613,12,0,0,../data/VAC1074107_2.txt,indenização
57614,0,9,14,../data/VAC0896598_1.txt,tarifa
57615,3,0,0,../data/VAC1070761_1.txt,indenização
57616,0,0,0,../data/VAC0845474_1.txt,
57617,23,2,0,../data/VAC0419035_1.txt,indenização
57618,0,10,16,../data/VAC0937438_1.txt,tarifa
57619,0,15,8,../data/VAC0968756_1.txt,revisão
57620,0,3,10,../data/VAC0454650_1.txt,tarifa
57621,0,16,22,../data/VAC0529986_1.txt,tarifa
57622,0,0,0,../data/VAC0859419_1.txt,
57623,0,0,0,../data/VAC0916309_1.txt,
57624,0,1,5,../data/VAC0939854_1.txt,tarifa
57625,0,3,12,../data/VAC0874163_1.txt,tarifa
57626,0,0,0,../data/VAC0575101_1.txt,
57627,0,11,0,../data/VAC0702811_1.txt,revisão
57628,0,2,5,../data/VAC0931628_1.txt,tarifa
57629,0,8,10,../data/VAC0732017_1.txt,tarifa
57630,0,1,12,../data/VAC1055605_1.txt,tarifa
57631,27,0,0,../data/VAC0900334_1.txt,indenização
57632,4,0,0,../data/VAC0973959_1.txt,indenização
57633,0,33,10,../data/VAC0917539_1.txt,revisão
57634,0,9,13,../data/VAC1005874_1.txt,tarifa
57635,0,0,0,../data/VAC0494244_1.txt,
57636,1,14,0,../data/VAC0943163_1.txt,revisão
57637,0,4,0,../data/VAC0886832_1.txt,revisão
57638,3,0,2,../data/VAC0277047_1.txt,indenização
57639,14,1,2,../data/VAC1026480_1.txt,indenização
57640,1,65,9,../data/VAC0912316_1.txt,revisão
57641,7,0,0,../data/VAC0810714_1.txt,indenização
57642,0,2,17,../data/VAC0975958_1.txt,tarifa
57643,0,0,18,../data/VAC0973843_1.txt,tarifa
57644,0,8,12,../data/VAC1038289_1.txt,tarifa
57645,2,0,0,../data/VAC0778442_1.txt,indenização
57646,0,0,0,../data/VAC0229241_2.txt,
57647,0,0,0,../data/VAC0242884_1.txt,
57648,19,0,0,../data/VAC0896730_1.txt,indenização
57649,0,7,16,../data/VAC1002084_1.txt,tarifa
57650,5,3,1,../data/VAC0889949_2.txt,indenização
57651,2,3,1,../data/VAC0924042_1.txt,revisão
57652,3,0,1,../data/VAC0843535_1.txt,indenização
57653,3,0,0,../data/VAC0963700_1.txt,indenização
57654,12,4,0,../data/VAC0925946_1.txt,indenização
57655,16,0,0,../data/VAC0962722_1.txt,indenização
57656,0,25,11,../data/VAC0537116_1.txt,revisão
57657,1,0,0,../data/VAC1003721_1.txt,indenização
57658,0,13,29,../data/VAC0625248_1.txt,tarifa
57659,1,0,0,../data/VAC0976711_1.txt,indenização
57660,0,0,0,../data/VAC0978400_1.txt,
57661,2,0,0,../data/VAC0934294_1.txt,indenização
57662,10,2,0,../data/VAC0953603_1.txt,indenização
57663,0,11,0,../data/VAC0725734_1.txt,revisão
57664,5,7,8,../data/VAC0689236_1.txt,tarifa
57665,0,25,1,../data/VAC0549523_1.txt,revisão
57666,11,0,0,../data/VAC0889705_2.txt,indenização
57667,8,0,0,../data/VAC0795993_1.txt,indenização
57668,0,1,0,../data/VAC0923588_1.txt,revisão
57669,0,26,8,../data/VAC0851356_1.txt,revisão
57670,0,42,7,../data/VAC1019895_1.txt,revisão
57671,0,15,1,../data/VAC0853052_1.txt,revisão
57672,3,0,0,../data/VAC0932604_1.txt,indenização
57673,1,1,14,../data/VAC0756719_1.txt,tarifa
57674,0,1,1,../data/VAC0958355_1.txt,
57675,0,20,0,../data/VAC0500913_1.txt,revisão
57676,0,0,0,../data/VAC0965276_1.txt,
57677,0,16,7,../data/VAC0598168_1.txt,revisão
57678,0,1,7,../data/VAC0996669_1.txt,tarifa
57679,0,0,0,../data/VAC0568923_1.txt,
57680,0,0,0,../data/VAC0969228_2.txt,
57681,0,0,0,../data/VAC0810827_1.txt,
57682,1,14,18,../data/VAC0917011_1.txt,tarifa
57683,1,27,9,../data/VAC0812397_1.txt,revisão
57684,1,0,0,../data/VAC1055473_1.txt,indenização
57685,0,1,0,../data/VAC0936898_1.txt,revisão
57686,0,16,3,../data/VAC0697650_1.txt,revisão
57687,12,0,0,../data/VAC0451230_1.txt,indenização
57688,5,0,0,../data/VAC0606257_1.txt,indenização
57689,0,40,13,../data/VAC0464014_1.txt,revisão
57690,0,0,0,../data/VAC1034305_1.txt,
57691,0,0,0,../data/VAC0987345_1.txt,
57692,1,0,0,../data/VAC0723314_1.txt,indenização
57693,0,2,0,../data/VAC0891794_1.txt,revisão
57694,0,10,1,../data/VAC0842074_1.txt,revisão
57695,10,2,9,../data/VAC0963661_1.txt,indenização
57696,0,22,3,../data/VAC0720587_1.txt,revisão
57697,0,0,0,../data/VAC0906616_1.txt,
57698,0,6,21,../data/VAC0463181_1.txt,tarifa
57699,0,7,8,../data/VAC0587595_1.txt,tarifa
57700,0,0,0,../data/VAC0442504_1.txt,
57701,0,15,5,../data/VAC0515711_1.txt,revisão
57702,5,0,0,../data/VAC0679522_1.txt,indenização
57703,0,5,7,../data/VAC0821515_1.txt,tarifa
57704,1,14,14,../data/VAC0908069_1.txt,
57705,3,0,0,../data/VAC1007233_2.txt,indenização
57706,0,6,17,../data/VAC0975342_1.txt,tarifa
57707,11,8,2,../data/VAC0995284_1.txt,indenização
57708,0,15,1,../data/VAC0827573_1.txt,revisão
57709,0,0,0,../data/VAC0918184_1.txt,
57710,0,15,0,../data/VAC0902957_1.txt,revisão
57711,0,21,0,../data/VAC0678945_1.txt,revisão
57712,15,1,0,../data/VAC0978998_1.txt,indenização
57713,4,3,0,../data/VAC0785129_1.txt,indenização
57714,0,0,0,../data/VAC1040008_1.txt,
57715,1,0,0,../data/VAC1039215_1.txt,indenização
57716,0,19,10,../data/VAC0940016_1.txt,revisão
57717,0,0,0,../data/VAC0915194_1.txt,
57718,1,15,0,../data/VAC0902686_2.txt,revisão
57719,0,1,0,../data/VAC0896229_1.txt,revisão
57720,0,8,0,../data/VAC0826877_1.txt,revisão
57721,0,4,0,../data/VAC0970258_1.txt,revisão
57722,2,1,0,../data/VAC0573602_1.txt,indenização
57723,5,3,16,../data/VAC0869042_1.txt,tarifa
57724,0,31,13,../data/VAC0799430_1.txt,revisão
57725,0,4,0,../data/VAC1110488_1.txt,revisão
57726,1,0,0,../data/VAC0916236_2.txt,indenização
57727,0,9,19,../data/VAC0911700_1.txt,tarifa
57728,6,0,0,../data/VAC0595696_1.txt,indenização
57729,0,8,6,../data/VAC0504899_1.txt,revisão
57730,5,0,1,../data/VAC1041631_1.txt,indenização
57731,4,0,8,../data/VAC0804679_1.txt,tarifa
57732,0,8,12,../data/VAC0905384_1.txt,tarifa
57733,0,0,0,../data/VAC0776418_1.txt,
57734,0,10,17,../data/VAC0584969_1.txt,tarifa
57735,2,4,6,../data/VAC0917137_1.txt,tarifa
57736,0,5,2,../data/VAC1049260_1.txt,revisão
57737,0,25,12,../data/VAC0701427_1.txt,revisão
57738,0,81,6,../data/VAC1045086_1.txt,revisão
57739,0,15,6,../data/VAC0631996_1.txt,revisão
57740,0,0,0,../data/VAC0945910_1.txt,
57741,0,14,18,../data/VAC0888791_1.txt,tarifa
57742,29,6,0,../data/VAC0623912_2.txt,indenização
57743,6,0,0,../data/VAC0940576_1.txt,indenização
57744,0,55,18,../data/VAC0436531_1.txt,revisão
57745,0,1,3,../data/VAC0586211_2.txt,tarifa
57746,2,0,0,../data/VAC1009262_1.txt,indenização
57747,0,9,0,../data/VAC1011860_1.txt,revisão
57748,0,20,21,../data/VAC0990174_1.txt,tarifa
57749,0,10,0,../data/VAC0609140_1.txt,revisão
57750,3,0,0,../data/VAC0983307_1.txt,indenização
57751,1,2,18,../data/VAC1001122_1.txt,tarifa
57752,6,0,0,../data/VAC0927972_1.txt,indenização
57753,0,35,5,../data/VAC0842729_1.txt,revisão
57754,0,16,0,../data/VAC0934800_1.txt,revisão
57755,2,1,0,../data/VAC0943234_1.txt,indenização
57756,0,1,0,../data/VAC0654146_1.txt,revisão
57757,1,0,1,../data/VAC0800939_1.txt,
57758,0,7,21,../data/VAC0973651_1.txt,tarifa
57759,15,0,0,../data/VAC0262987_1.txt,indenização
57760,17,0,0,../data/VAC0705216_1.txt,indenização
57761,0,4,19,../data/VAC1023079_1.txt,tarifa
57762,0,3,11,../data/VAC1026348_1.txt,tarifa
57763,0,12,7,../data/VAC0722120_1.txt,revisão
57764,0,0,0,../data/VAC0646411_1.txt,
57765,0,14,11,../data/VAC0848923_1.txt,revisão
57766,9,0,2,../data/VAC0188007_1.txt,indenização
57767,0,5,8,../data/VAC1009653_1.txt,tarifa
57768,0,2,22,../data/VAC0593871_1.txt,tarifa
57769,1,0,0,../data/VAC0313091_1.txt,indenização
57770,0,24,0,../data/VAC0582320_1.txt,revisão
57771,0,24,0,../data/VAC0963154_1.txt,revisão
57772,0,2,6,../data/VAC0639006_1.txt,tarifa
57773,0,31,1,../data/VAC0939937_1.txt,revisão
57774,3,3,21,../data/VAC0850525_1.txt,tarifa
57775,0,0,0,../data/VAC0992436_1.txt,
57776,0,0,0,../data/VAC0185954_1.txt,
57777,5,0,0,../data/VAC1029630_1.txt,indenização
57778,0,1,1,../data/VAC0826162_1.txt,
57779,0,2,1,../data/VAC0725415_1.txt,revisão
57780,3,13,10,../data/VAC0986674_1.txt,revisão
57781,0,0,0,../data/VAC1100559_1.txt,
57782,9,0,3,../data/VAC0998983_1.txt,indenização
57783,0,7,10,../data/VAC0941608_2.txt,tarifa
57784,0,27,2,../data/VAC0877004_1.txt,revisão
57785,0,15,7,../data/VAC0881667_1.txt,revisão
57786,0,0,0,../data/VAC1055399_1.txt,
57787,0,27,23,../data/VAC0521085_1.txt,revisão
57788,1,8,15,../data/VAC0906511_1.txt,tarifa
57789,0,39,4,../data/VAC1017565_1.txt,revisão
57790,0,13,0,../data/VAC0639192_1.txt,revisão
57791,0,0,0,../data/VAC0264746_1.txt,
57792,1,0,0,../data/VAC0983219_1.txt,indenização
57793,3,2,0,../data/VAC0897271_1.txt,indenização
57794,0,0,0,../data/VAC0777466_1.txt,
57795,0,9,0,../data/VAC0791776_1.txt,revisão
57796,4,5,17,../data/VAC0521967_1.txt,tarifa
57797,0,6,17,../data/VAC0954258_1.txt,tarifa
57798,0,2,8,../data/VAC1024061_1.txt,tarifa
57799,4,0,0,../data/VAC0987827_1.txt,indenização
57800,2,0,1,../data/VAC0934234_1.txt,indenização
57801,2,2,1,../data/VAC0878061_1.txt,
57802,6,1,0,../data/VAC0950951_1.txt,indenização
57803,0,1,8,../data/VAC0975960_1.txt,tarifa
57804,9,1,0,../data/VAC0945293_1.txt,indenização
57805,0,7,16,../data/VAC0917626_1.txt,tarifa
57806,27,1,0,../data/VAC0812824_1.txt,indenização
57807,0,10,27,../data/VAC1026923_1.txt,tarifa
57808,0,1,0,../data/VAC1098518_1.txt,revisão
57809,0,16,0,../data/VAC0935790_1.txt,revisão
